index,Row Created Date Time, Sponsor Name, Sponsor Code, Agency Name, Agency Code,Facility Name, Facility Code, Program Name, Program Code, Populations Served, Agency Phone, Program Phone,  Program Address 1, Program Address 2, Program City, Program State, Program Zip, Operating Certificate Required?, Program Tier, Operating Certificate Duration, Program County, Program Region, Program Type Description, Program Category Description, Program Subcategory Description,Location
4132,12/19/2017 02:08:00 PM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,SULLIVAN COUNTY H H NON MEDICAID C/M,121,Adults,(518)464-1511,(845)794-1521,22 Crystal Street,,Monticello,NY,12701,N,,,Sullivan,Hudson River,Health Home Non-Medicaid Care Management,Support,Care Coordination,"22 Crystal Street
Monticello, NY 12701
(41.663395, -74.687514)"
4133,12/19/2017 02:08:00 PM,Sagamore Children's Psychiatric Center,925099,Sagamore Children's Psychiatric Center,90210,Sagamore Children's Psychiatric Center,25,Sayville Day Treatment Program,112,Children Adolescents,(631)370-1701,(631)567-5834,100 Greene Avenue,,Sayville,NY,11782,Y,1.0,36.0,Suffolk,Long Island,Day Treatment,Outpatient,Day Treatment,"100 Greene Avenue
Sayville, NY 11782
(40.73661, -73.0854)"
4134,12/19/2017 02:08:00 PM,Mental Health Association in Orange County,671099,Mental Health Association in Orange County,23890,Mental Health Association in Orange County,7202,Invisible Children Consultants,999,,(845)342-2400,(845)342-2400,73 James P Kelly Way,,Middletown,NY,10940,N,,,Orange,Hudson River,Advocacy/Support Services,Support,Self-Help,"73 James P Kelly Way
Middletown, NY 10940
(41.42405, -74.43265)"
4135,12/19/2017 02:08:00 PM,Sagamore Children's Psychiatric Center,925099,Sagamore Children's Psychiatric Center,90210,Sagamore Children's Psychiatric Center,25,Waverly Ave. Clinic,140,Children Adolescents,(631)370-1701,(631)654-2077,440 Waverly Avenue,,Patchogue,NY,11772,Y,,36.0,Suffolk,Long Island,Clinic Treatment,Outpatient,Clinic Treatment,"440 Waverly Avenue
Patchogue, NY 11772
(40.779745, -73.033584)"
4136,12/19/2017 02:08:00 PM,Association for Mental Health and Wellness Inc.,548099,Association for Mental Health and Wellness I,16540,Association for Mental Health and Wellness I,8587,Peer Warm Line,18,Adults,(631)471-7242,(631)471-7242x1409,939 Johnson Avenue,,Ronkonkoma,NY,11779-6066,N,,,Suffolk,Long Island,Advocacy/Support Services,Support,Self-Help,"939 Johnson Avenue
Ronkonkoma, NY 11779-6066
(40.807643, -73.12145)"
4137,12/19/2017 02:08:00 PM,Schuyler County Mental Health Services,414099,Schuyler County Mental Health Services,70160,Schuyler County Mental Health Services,6946,Outreach,17,Children Adolescents Adults,(607)535-8290,(607)535-8282,106 S. Perry Street,,Watkins Glen,NY,14891,N,,,Schuyler,Western New York,Outreach,Support,General Support,"106 S Perry Street
Watkins Glen, NY 14891
(42.376224, -76.865134)"
4138,12/19/2017 02:08:00 PM,Family of Woodstock Inc.,43,Family of Woodstock Inc.,15040,Family of Woodstock Inc.,7251,Family of Woodstock Family Support Services,6,Children Adolescents,(845)331-7080x105,(845)331-7080,39 John Street,,Kingston,NY,12402,N,,,Ulster,Hudson River,Family Support Services - Children & Family,Support,General Support,"39 John Street
Kingston, NY 12402
(41.933887, -74.019227)"
4139,12/19/2017 02:08:00 PM,Ontario County Department of Mental Health,331099,Ontario County Department of Mental Health,70340,Ontario County Department of Mental Health,6879,Ontario County Mental Health Center,100,Children Adolescents Adults,(585)396-4363,(585)396-4363,3019 County Complex Drive,,Canandaigua,NY,14424-9505,Y,,36.0,Ontario,Western New York,Clinic Treatment,Outpatient,Clinic Treatment,"3019 County Complex Drive
Canandaigua, NY 14424-9505
(42.884858, -77.21458)"
4140,12/19/2017 02:08:00 PM,NYS ARC Sullivan County,9,NYS ARC Sullivan County,40130,NYS ARC Sullivan County,6206,Crisis Intervention,2,Children,(845)796-1350,(845)796-1350x2801,162 E. Broadway,,Monticello,NY,12701,N,,,Sullivan,Hudson River,Crisis  Intervention,Emergency,Crisis,"162 E Broadway
Monticello, NY 12701
(41.653334, -74.680426)"
4141,12/19/2017 02:08:00 PM,Association for Mental Health and Wellness Inc.,548099,Association for Mental Health and Wellness I,16540,Association for Mental Health and Wellness I,8587,MHAW - HH Care Management,24,Adults,(631)471-7242,(631)369-4418x1107,1380 Roanake Avenue,Suite 201,Riverhead,NY,11910-2305,N,,,Suffolk,Long Island,Health Home Care Management,Support,Care Coordination,"1380 Roanake Avenue
Riverhead, NY 11910-2305
(40.93517, -72.675577)"
4142,12/19/2017 02:08:00 PM,Rockland Psychiatric Center,916099,Rockland Psychiatric Center,90150,Rockland Psychiatric Center,16,Rockland PC Ulster - HHCM,188,Adults,(845)359-1000,(845)339-9090x133,350 Washington Ave,,Kingston,NY,12401,N,,,Ulster,Hudson River,Health Home Care Management,Support,Care Coordination,"350 Washington Ave
Kingston, NY 12401
(41.933735, -74.024552)"
4143,12/19/2017 02:08:00 PM,Schuyler County Mental Health Services,414099,Schuyler County Mental Health Services,70160,Schuyler County Mental Health Services,6946,School Program Co-Located with Clinic Treatment Program,20,Children Adolescents,(607)535-8290,(607)535-8282,106 S. Perry Street,,Watkins Glen,NY,14891,N,,,Schuyler,Western New York,School Based Mental Health,Support,Education,"106 S Perry Street
Watkins Glen, NY 14891
(42.376224, -76.865134)"
4144,12/19/2017 02:08:00 PM,Baltic Street AEH Inc.,702099,Baltic Street AEH Inc.,26850,Baltic Street AEH Inc.,9000,Bridger III - NonMedicaid CC,5,Adults,(718)833-5929,(718)524-8570,777 Seaview Avenue,Building 1 Room 105,Staten Island,NY,10305,N,,,Richmond,New York City,Non-Medicaid Care Coordination,Support,Care Coordination,"777 Seaview Avenue
Staten Island, NY 10305
(40.579599, -74.07829)"
4145,12/19/2017 02:08:00 PM,Bon Secours Community Hospital,600099,Bon Secours Community Hospital,81780,Bon Secours Community Hospital,8791,Bon Secours Community Hospital Mental Health Unit,20,Adults,(914)856-5351,(845)858-7121,160 East Main Street,2nd Floor West,Port Jervis,NY,12771,Y,,36.0,Orange,Hudson River,Inpatient Psychiatric Unit of a General Hospital,Inpatient,Inpatient Psychiatric Unit of a General Hospital,"160 East Main Street
Port Jervis, NY 12771
(41.367911, -74.682564)"
4146,12/19/2017 02:08:00 PM,Family Service League Inc.,149099,Family Service League Inc.,50440,Family Service League Inc.,7171,Children's Care Coordination,69,Children Adolescents,(631)427-3700,(631)650-0063,1444 5th Avenue,,Bay Shore,NY,11706,N,,,Suffolk,Long Island,Non-Medicaid Care Coordination,Support,Care Coordination,"1444 5th Avenue
Bay Shore, NY 11706
(40.745565, -73.263906)"
4147,12/19/2017 02:08:00 PM,Sullivan County Department of Community Services,448099,Sullivan County Department of Community Serv.,70170,Sullivan County Department of Community Serv.,6891,Sullivan County - Non-Medicaid CC,8,Adults,(845)292-8770,(845)292-8770,20 Community Lane,,Liberty,NY,12754-0716,N,,,Sullivan,Hudson River,Non-Medicaid Care Coordination,Support,Care Coordination,"20 Community Lane
Liberty, NY 12754-0716
(41.796085, -74.709537)"
4148,12/19/2017 02:08:00 PM,St. Joseph's Medical Center,394099,St. Joseph's Medical Center,81050,St. Joseph's Medical Center,6252,St. Joseph's Staten Island ACT Program,48,Adults,(914)378-7553,(718)555-5555,1216 Bay Street,,Staten Island,NY,10305-3169,Y,,30.0,Richmond,New York City,Assertive Community Treatment (ACT),Outpatient,Assertive Community Treatment,"1216 Bay Street
Staten Island, NY 10305-3169
(40.613649, -74.06581)"
4149,12/19/2017 02:08:00 PM,Rockland Psychiatric Center,916099,Rockland Psychiatric Center,90150,Rockland Psychiatric Center,16,The Recovery Center,229,Adults,(845)359-1000,(845)359-1000x3614,140 Old Orangeburg Road,,Orangeburg,NY,10962,N,,,Rockland,Hudson River,Psychosocial Club,Support,Self-Help,"140 Old Orangeburg Road
Orangeburg, NY 10962
(41.044479, -73.969781)"
4150,12/19/2017 02:08:00 PM,Steuben County Community Mental Health Center,439099,Steuben County Community Mental Health Center,70640,Steuben County Community Mental Health Center,6890,Comprehensive Emergency Response System,451,,(607)664-2255,(607)664-2255,115 Liberty Street,,Bath,NY,14810,N,,,Steuben,Western New York,Crisis  Intervention,Emergency,Crisis,"115 Liberty Street
Bath, NY 14810
(42.335965, -77.318127)"
4151,12/19/2017 02:08:00 PM,Oswego Hospital Inc.,338099,Oswego Hospital Inc.,81570,Oswego Hospital Inc.,7402,Oswego Hospital Mental Health Center Division Psych IP Unit,20,Adults,(315)349-5511,(315)326-4100,74 Bunner Street,2nd Floor,Oswego,NY,13126,Y,,36.0,Oswego,Central New York,Inpatient Psychiatric Unit of a General Hospital,Inpatient,Inpatient Psychiatric Unit of a General Hospital,"74 Bunner Street
Oswego, NY 13126
(43.450525, -76.490645)"
4152,12/19/2017 02:08:00 PM,NYS ARC Ontario County Chapter,100,NYS ARC Ontario County Chapter,40530,NYS ARC Ontario County Chapter,6133,Abbey Industries,422,Adults,(585)394-7500,(585)394-7500x156,3071 County Complex Drive,,Canandaigua,NY,14424,N,,,Ontario,Western New York,Ongoing Integrated Supported Employment Services,Support,Vocational,"3071 County Complex Drive
Canandaigua, NY 14424
(42.884526, -77.211174)"
4153,12/19/2017 02:08:00 PM,Federation of Organizations for the New York State Mentally Disabled Inc.,514099,Federation of Org. f/t NYS Ment.Disabled Inc,16290,Federation of Org. f/t NYS Ment.Disabled Inc,8032,Advocacy - Internship Program,29,Adults,(631)669-5355,(631)447-6460x2177,456 Waverly Avenue,,Patchogue,NY,11772,N,,,Suffolk,Long Island,Advocacy/Support Services,Support,Self-Help,"456 Waverly Avenue
Patchogue, NY 11772
(40.780705, -73.034982)"
4154,12/19/2017 02:08:00 PM,Brookhaven Memorial Hospital Medical Center,51099,Brookhaven Memorial Hospital Medical Center,85340,Brookhaven Memorial Hospital Medical Center,6338,South Brookhaven East Mental Health Clinic,101,Children Adolescents Adults,(516)654-7370,(631)852-1070,550 Montauk Highway,,Shirley,NY,11967-2114,Y,,36.0,Suffolk,Long Island,Clinic Treatment,Outpatient,Clinic Treatment,"550 Montauk Highway
Shirley, NY 11967-2114
(40.80063, -72.879588)"
4155,12/19/2017 02:08:00 PM,Elmira Psychiatric Center,134099,Elmira Psychiatric Center,90250,Elmira Psychiatric Center,35,Elmira PC Steuben - HHCM,40,Adults,(607)737-4711,(607)664-1038,115 Liberty Street,Flicm,Bath,NY,14810,N,,,Steuben,Western New York,Health Home Care Management,Support,Care Coordination,"115 Liberty Street
Bath, NY 14810
(42.335965, -77.318127)"
4156,12/19/2017 02:08:00 PM,Episcopal Health Services Inc.,393099,Episcopal Health Services Inc.,85270,Episcopal Health Services Inc.,6010,Health  Home Care Management C&Y,4,Children Adolescents,(718)869-7320,(718)474-2070,230 Beach 102nd Street,,Rockaway Park,NY,11694,N,,,Queens,New York City,Health Home Care Management,Support,Care Coordination,"230 Beach 102nd Street
Rockaway Park, NY 11694
(40.583908, -73.823045)"
4157,12/19/2017 02:08:00 PM,Unity House of Troy Inc.,480099,Unity House of Troy Inc.,40230,Unity House of Troy Inc.,6447,Unity House of Troy PROS,12,Adults,(518)274-2633,(518)274-2607,2431 6th Avenue,,Troy,NY,12180-2227,Y,,29.0,Rensselaer,Hudson River,Comprehensive PROS without Clinical Treatment,Outpatient,Personalized Recovery-Oriented Services,"2431 6th Avenue
Troy, NY 12180-2227
(42.7402, -73.683293)"
4158,12/19/2017 02:08:00 PM,Mental Health Association in Ulster County,297099,Mental Health Association in Ulster County,40160,Mental Health Association in Ulster County,7250,Wellness Drop-In Center,47,Adults,(845)336-4747,(845)339-9090x107,300 Aaron Court,,Kingston,NY,12402,N,,,Ulster,Hudson River,Drop In Centers,Support,Self-Help,"300 Aaron Court
Kingston, NY 12402
(41.935024, -74.014332)"
4159,12/19/2017 02:08:00 PM,Sullivan County Department of Community Services,448099,Sullivan County Department of Community Serv.,70170,Sullivan County Department of Community Serv.,6891,Transportation,6,Adults,(845)292-8770,(845)292-8770,20 Community Lane,,Liberty,NY,12754-0716,N,,,Sullivan,Hudson River,Transportation,Support,General Support,"20 Community Lane
Liberty, NY 12754-0716
(41.796085, -74.709537)"
4160,12/19/2017 02:08:00 PM,Mental Health Association in Orange County,671099,Mental Health Association in Orange County,23890,Mental Health Association in Orange County,7202,Hudson House - Consumer Vocational,421,,(845)342-2400,(845)342-2400,73 James P Kelly Way,,Middletown,NY,10940,N,,,Orange,Hudson River,Ongoing Integrated Supported Employment Services,Support,Vocational,"73 James P Kelly Way
Middletown, NY 10940
(41.42405, -74.43265)"
4161,12/19/2017 02:08:00 PM,Ohel Children's Home & Family Services Inc.,325099,Ohel Children's Home & Family Services Inc.,19210,Ohel Children's Home & Family Services Inc.,7637,Mobile Outreach Team,999,Children Adolescents Adults,(718)851-6300,(718)851-6300,156 Beach 9th Street,,Far Rockaway,NY,11691,N,,,Queens,New York City,Crisis  Intervention,Emergency,Crisis,"156 Beach 9th Street
Far Rockaway, NY 11691
(40.595771, -73.743936)"
4162,12/19/2017 02:08:00 PM,Families on the Move of NYC Inc.,415,Families on the Move of NYC Inc.,47170,Families on the Move of NYC Inc.,7926,Family Peer Support Program,5,Children Adolescents,(347)682-4872,(347)682-4870,358 St. Marks Place,Suite 302,Staten Island,NY,10301,N,,,Richmond,New York City,Family Support Services - Children & Family,Support,General Support,"358 St Marks Place
Staten Island, NY 10301
(40.641077, -74.077773)"
4163,12/19/2017 02:08:00 PM,Families on the Move of NYC Inc.,415,Families on the Move of NYC Inc.,47170,Families on the Move of NYC Inc.,7926,Engaging Families Program,1,Children,(347)682-4872,(347)682-4870,358 St. Marks Place,Suite 203,Staten Island,NY,10301,N,,,Richmond,New York City,Family Support Services - Children & Family,Support,General Support,"358 St Marks Place
Staten Island, NY 10301
(40.641077, -74.077773)"
4164,12/19/2017 02:08:00 PM,Hillside Family of Agencies,197099,Hillside Children's Center,10690,Hillside Children's Center,7484,Stepping Stones Day Treatment,47,Children Adolescents,(585)256-7585,(315)593-8608,167 South Fourth Street,,Fulton,NY,13069-1859,Y,1.0,36.0,Oswego,Central New York,Day Treatment,Outpatient,Day Treatment,"167 South Fourth Street
Fulton, NY 13069-1859
(43.322065, -76.4117)"
4165,12/19/2017 02:08:00 PM,Orange County Department of Mental Health,335099,Orange County Department of Mental Health,70430,Orange County Department of Mental Health,7201,Port Jervis Outpatient Clinic,109,Children Adolescents Adults,(845)291-2600,(845)858-1456,146 Pike Street,,Port Jervis,NY,12771-1818,Y,,36.0,Orange,Hudson River,Clinic Treatment,Outpatient,Clinic Treatment,"146 Pike Street
Port Jervis, NY 12771-1818
(41.376121, -74.691453)"
4166,12/19/2017 02:08:00 PM,CHOICE of New Rochelle Inc.,24,CHOICE of New Rochelle Inc.,27880,CHOICE of New Rochelle Inc.,9056,Choice - Adult - HH CM,7,Adults,(914)576-0173,(914)576-0173,71 North Avenue,,New Rochelle,NY,10801,N,,,Westchester,Hudson River,Health Home Care Management,Support,Care Coordination,"71 North Avenue
New Rochelle, NY 10801
(40.905953, -73.777346)"
4167,12/19/2017 02:08:00 PM,Orange County Department of Mental Health,335099,Orange County Department of Mental Health,70430,Orange County Department of Mental Health,7201,Long Term Stay Outreach Team,6,Adults,(845)291-2600,(845)291-2600,30 Harriman Drive,,Goshen,NY,10924-2410,N,,,Orange,Hudson River,Outreach,Support,General Support,"30 Harriman Drive
Goshen, NY 10924-2410
(41.389454, -74.3198)"
4168,12/19/2017 02:08:00 PM,Family of Woodstock Inc.,43,Family of Woodstock Inc.,15040,Family of Woodstock Inc.,7251,Family of Woodstock Hispanic Outreach Program,7,Adults,(845)331-7080x105,(845)331-7080,166 Albany Ave,,Kingston,NY,12402-3516,N,,,Ulster,Hudson River,Outreach,Support,General Support,"166 Albany Ave
Kingston, NY 12402-3516
(41.933327, -74.008506)"
4169,12/19/2017 02:08:00 PM,Astor Services for Children & Families,29099,Astor Services for Children & Families,18320,Astor Services for Children & Families,7211,Astor Counseling - Kingston,50,Children Adolescents,(845)871-1000,(845)340-4105,239 Golden Hill Lane,Rooms 222 & 227,Kingston,NY,12401-6441,Y,,36.0,Ulster,Hudson River,Clinic Treatment,Outpatient,Clinic Treatment,"239 Golden Hill Lane
Kingston, NY 12401-6441
(41.915746, -74.018902)"
4170,12/19/2017 02:08:00 PM,Mid-Hudson Psychiatric Center,938099,Mid-Hudson Psychiatric Center,90280,Mid-Hudson Psychiatric Center,38,Psychiatric Inpatient Unit,500,Adults,(845)374-8700,(845)374-8700,Route 17m,,New Hampton,NY,10958,N,,,Orange,Hudson River,State Psychiatric Center Inpatient,Inpatient,State Psychiatric Center Inpatient,"17m New
Hampton, NY 10958
(41.334423, -74.353306)"
4171,12/19/2017 02:08:00 PM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,TIOGA DROP-IN CENTER,138,Adults,(518)464-1511,(607)687-7468,175 Main Street,,Owego,NY,13827,N,,,Tioga,Western New York,Drop In Centers,Support,Self-Help,"175 Main Street
Owego, NY 13827
(42.103591, -76.262505)"
4172,12/19/2017 02:08:00 PM,Projects to Empower and Organize the Psychiatrically Labeled  Inc,678099,Projects to Empower and Organize the Psychiat,15820,Projects to Empower and Organize the Psychiat,9012,Rose House,6,Adults,(845)452-2728,(845)795-2346,108 Ulster Ave.,,Walden,NY,12586,N,,,Orange,Hudson River,Self-Help Programs,Support,Self-Help,"108 Ulster Ave
Walden, NY 12586
(41.565391, -74.186808)"
4173,12/19/2017 02:08:00 PM,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,Parsons - HCBW Services,210,Children Adolescents,(518)426-2600,(518)431-1663,60 Academy Road,,Albany,NY,12209,N,,,Rensselaer,Hudson River,Home and Community Based Services (HCBS) Waiver,Support,Care Coordination,"60 Academy Road
Albany, NY 12209
(42.649281, -73.78536)"
4174,12/19/2017 02:08:00 PM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,Mountain View Social Club,507,,(518)464-1511,(518)464-1511,9 River Street,,Oneonta,NY,13820,N,,,Otsego,Central New York,Psychosocial Club,Support,Self-Help,"9 River Street
Oneonta, NY 13820
(42.448608, -75.064697)"
